ID,Value
29576015,Retroperitoneal Space
29576015,Treatment Outcome
29576017,Abdominal Injuries
29576017,Adolescent
29576017,Bicycling
29576017,Critical Care
29576017,"Emergency Service, Hospital"
29576017,Female
29576017,Humans
29576017,Male
29576017,Pancreas
29576017,Pancreatectomy
29576017,Rupture
29576017,Treatment Outcome
29576017,"Wounds, Nonpenetrating"
29576017,Young Adult
29577613,Adenocarcinoma of Lung
29577613,ErbB Receptors
29577613,Female
29577613,Humans
29577613,Lung
29577613,Middle Aged
29577613,Mutation
29577613,"Neoplasms, Multiple Primary"
29577676,"Carcinoma, Squamous Cell"
29577676,Conjunctival Neoplasms
29577676,Humans
29577676,Male
29577676,Middle Aged
29577676,"Neoplasm Recurrence, Local"
29577676,X-Ray Therapy
29577795,Aged
29577795,Anti-Bacterial Agents
29577795,Anticoagulants
29577795,Blood Coagulation
29577795,Citric Acid
29577795,Female
29577795,Hemoperfusion
29577795,Humans
29577795,Male
29577795,Middle Aged
29577795,Polymyxin B
29577795,"Shock, Septic"
29577795,Treatment Outcome
29578369,Abdominal Pain
29578369,"Cholecystectomy, Laparoscopic"
29578369,Cholecystitis
29578369,Chronic Disease
29578369,Duodenum
29578369,"Endoscopy, Gastrointestinal"
29578369,Feeding and Eating Disorders
29578369,Female
29578369,Foreign-Body Migration
29578369,Humans
29578369,Metals
29578369,Middle Aged
29578369,"Pain, Postoperative"
29578369,Surgical Instruments
29580227,Animals
29580227,Female
29580227,Humans
29580227,Immunohistochemistry
29580227,Lymph Nodes
29580227,Lymphadenopathy
29580227,Macrophages
29580227,Middle Aged
29580227,STAT1 Transcription Factor
29580227,Th1 Cells
29580227,Toxoplasma
29580227,Toxoplasmosis
29580267,"Antineoplastic Agents, Immunological"
29580267,Antineoplastic Combined Chemotherapy Protocols
29580267,Bevacizumab
29580267,Breast Neoplasms
29580267,Fatal Outcome
29580267,Female
29580267,Humans
29580267,Intestinal Perforation
29580267,"Intestine, Small"
29580267,Middle Aged
29580267,Paclitaxel
29580267,"Shock, Septic"
29581464,Child
29581464,"Child, Preschool"
29581464,Dyspnea
29581464,Electron Transport Complex I
29581464,Exome
29581464,Female
29581464,Homocystinuria
29581464,Humans
29581464,Infant
29581464,Male
29581464,Medically Unexplained Symptoms
29581464,Mitochondrial Diseases
29581464,Mutation
29581464,Neurodevelopmental Disorders
29581464,Proteins
29581464,"Sequence Analysis, DNA"
29581464,Solute Carrier Family 22 Member 5
29581464,Whole Exome Sequencing
29582807,Adult
29582807,Arcus Senilis
29582807,Cholesterol
29582807,Female
29582807,Humans
29582807,Hydroxymethylglutaryl-CoA Reductase Inhibitors
29582807,Hypercholesterolemia
29582820,Astigmatism
29582820,Child
29582820,Coloboma
29582820,Cornea
29582820,Follow-Up Studies
29582820,Humans
29582820,"Lens Implantation, Intraocular"
29582820,"Lens, Crystalline"
29582820,Male
29582820,Phacoemulsification
29582820,Pseudophakia
29582820,Visual Acuity
29582822,Birth Weight
29582822,Child
29582822,Eye Abnormalities
29582822,Fluorescein Angiography
29582822,Gestational Age
29582822,Humans
29582822,Laser Coagulation
29582822,Male
29582822,Retinal Detachment
29582822,Retinal Vein
29582822,Retinopathy of Prematurity
29582822,Visual Acuity
29582822,Vitreous Hemorrhage
29582823,Central Serous Chorioretinopathy
29582823,Choroid Diseases
29582823,Female
29582823,Fluorescein Angiography
29582823,Humans
29582823,Middle Aged
29582823,Multimodal Imaging
29582823,Retinal Detachment
29582823,Retinal Pigment Epithelium
29582823,Subretinal Fluid
29582823,"Tomography, Optical Coherence"
29582826,Actinomyces
29582826,Actinomycosis
29582826,Anti-Bacterial Agents
29582826,Canaliculitis
29582826,Cefazolin
29582826,"Eye Infections, Bacterial"
29582826,Humans
29582826,Infant
29582826,Lacrimal Duct Obstruction
29582826,Male
29582826,Therapeutic Irrigation
29582827,"Administration, Ophthalmic"
29582827,"Conjunctivitis, Allergic"
29582827,Female
29582827,Granuloma
29582827,Humans
29582827,Immunosuppressive Agents
29582827,Ophthalmic Solutions
29582827,Tacrolimus
29582827,Young Adult
29582828,Adult
29582828,Choroid
29582828,Choroid Neoplasms
29582828,Female
29582828,Fluorescein Angiography
29582828,Hemangioma
29582828,Humans
29582828,Male
29582828,Middle Aged
29582828,"Tomography, Optical Coherence"
29582828,Young Adult
29582829,Bone Neoplasms
29582829,Choroid Neoplasms
29582829,Female
29582829,Fluorescein Angiography
29582829,Gestational Age
29582829,Humans
29582829,Infant
29582829,"Infant, Premature"
29582829,Osteoma
29582829,"Tomography, Optical Coherence"
29582830,Choroid
29582830,Choroid Diseases
29582830,Fluorescein Angiography
29582830,Humans
29582830,Male
29582830,Multimodal Imaging
29582830,Neurofibromatosis 1
29582830,Ophthalmoscopy
29582830,"Tomography, Optical Coherence"
29582830,Visual Acuity
29582830,Young Adult
29582831,Aged
29582831,Breast Neoplasms
29582831,"Carcinoma, Ductal, Breast"
29582831,Cell Proliferation
29582831,Female
29582831,Fluorescein Angiography
29582831,Humans
29582831,Lymphatic Metastasis
29582831,Melanocytes
29582831,"Paraneoplastic Syndromes, Ocular"
29582831,"Tomography, Optical Coherence"
29582831,Uveal Diseases
29582831,Vision Disorders
29582832,Antiviral Agents
29582832,Aqueous Humor
29582832,Cyclophosphamide
29582832,Disease Progression
29582832,"Drug Therapy, Combination"
29582832,"Eye Infections, Viral"
29582832,Female
29582832,Herpes Zoster Ophthalmicus
29582832,"Herpesvirus 3, Human"
29582832,Humans
29582832,Immunologic Factors
29582832,Immunosuppressive Agents
29582832,Middle Aged
29582832,"Retinal Necrosis Syndrome, Acute"
29582832,Retinal Vasculitis
29582832,Rituximab
29582832,Virus Activation
29582833,Adult
29582833,Antifungal Agents
29582833,Aspergillosis
29582833,Aspergillus
29582833,Drug Contamination
29582833,Endophthalmitis
29582833,"Eye Infections, Fungal"
29582833,Glucose
29582833,Humans
29582833,"Infusions, Intravenous"
29582833,Male
29582833,Suppuration
29582833,Vitrectomy
29582833,Vitreous Body
29582834,Adult
29582834,Anti-Bacterial Agents
29582834,Colistin
29582834,"Drug Resistance, Multiple, Bacterial"
29582834,Endophthalmitis
29582834,"Eye Infections, Bacterial"
29582834,Follow-Up Studies
29582834,Humans
29582834,"Injections, Intravenous"
29582834,Intravitreal Injections
29582834,Klebsiella Infections
29582834,Klebsiella pneumoniae
29582834,Male
29582834,Pancreatic Pseudocyst
29582834,Visual Acuity
29582834,Vitreous Body
29582836,Antitubercular Agents
29582836,Drug Combinations
29582836,Female
29582836,Humans
29582836,Magnetic Resonance Imaging
29582836,Mesencephalon
29582836,"Nystagmus, Pathologic"
29582836,Oculomotor Nerve Diseases
29582836,"Tuberculoma, Intracranial"
29582836,Young Adult
29582882,Aged
29582882,Brain Edema
29582882,Cardiopulmonary Bypass
29582882,Coronary Artery Bypass
29582882,Coronary Artery Disease
29582882,Fatal Outcome
29582882,Guillain-Barre Syndrome
29582882,Humans
29582882,Magnetic Resonance Imaging
29582882,Male
29582882,Paraparesis
29582882,Patient Positioning
29582882,"Shock, Septic"
29582882,Spinal Cord Compression
29582882,Spinal Cord Ischemia
29582882,Time Factors
29582882,Treatment Outcome
29587554,Adult
29587554,Analgesics
29587554,Atrioventricular Block
29587554,Bradycardia
29587554,"Cardiac Pacing, Artificial"
29587554,Clonidine
29587554,"Drug Therapy, Combination"
29587554,Humans
29587554,Male
29587554,Neck Pain
29587554,Phenylpropionates
29587642,Acute Kidney Injury
29587642,"Antibodies, Viral"
29587642,Brain
29587642,Electromyography
29587642,Guillain-Barre Syndrome
29587642,Hantavirus
29587642,Hemorrhagic Fever with Renal Syndrome
29587642,Humans
29587642,Magnetic Resonance Imaging
29587642,Male
29587642,Middle Aged
29587642,Thrombocytopenia
29587644,"Adrenal Hyperplasia, Congenital"
29587644,Adrenocorticotropic Hormone
29587644,Armadillo Domain Proteins
29587644,Cushing Syndrome
29587644,Female
29587644,Germ-Line Mutation
29587644,Heterozygote
29587644,Humans
29587644,Hydrocortisone
29587644,Middle Aged
29587644,"Mutation, Missense"
29587644,"Polymorphism, Single Nucleotide"
29587644,Tumor Suppressor Proteins
29587650,Acute Kidney Injury
29587650,Adult
29587650,Anti-Bacterial Agents
29587650,Biopsy
29587650,"Diabetes Mellitus, Type 1"
29587650,Humans
29587650,Male
29587650,"Nephritis, Interstitial"
29587650,Vancomycin
29587657,Adult
29587657,Antineoplastic Agents
29587657,Biopsy
29587657,Desmoplastic Small Round Cell Tumor
29587657,Humans
29587657,Immunohistochemistry
29587657,Magnetic Resonance Imaging
29587657,Molecular Targeted Therapy
29587657,Protein Kinase Inhibitors
29587657,Pyridines
29587657,"Tomography, X-Ray Computed"
29587657,Treatment Outcome
29587659,Adult
29587659,"Biomarkers, Tumor"
29587659,Biopsy
29587659,Cadherins
29587659,Female
29587659,Humans
29587659,Immunohistochemistry
29587659,Ki-67 Antigen
29587659,Magnetic Resonance Imaging
29587659,Male
29587659,"Neoplastic Cells, Circulating"
29587659,Pituitary Neoplasms
29587659,Tumor Suppressor Protein p53
29587671,Aged
29587671,Bone Marrow
29587671,Chromosome Aberrations
29587671,"Chromosomes, Human, X"
29587671,Combined Modality Therapy
29587671,Fatal Outcome
29587671,Female
29587671,Humans
29587671,Karyotype
29587671,"Leukemia, Neutrophilic, Chronic"
29587671,Mutation
29587671,Primary Myelofibrosis
29587671,Prognosis
29587671,"Receptors, Colony-Stimulating Factor"
29587680,Adult
29587680,Drainage
29587680,Fluorocarbons
29587680,Humans
29587680,Male
29587680,Retinal Detachment
29587680,Silicone Oils
29587680,Suction
29587680,Vitrectomy
29587693,Adrenal Cortex Hormones
29587693,Adrenergic beta-Agonists
29587693,Anti-Asthmatic Agents
29587693,"Antibodies, Monoclonal, Humanized"
29587693,Antifungal Agents
29587693,"Aspergillosis, Allergic Bronchopulmonary"
29587693,Asthma
29587693,Disease Progression
29587693,Female
29587693,Forced Expiratory Volume
29587693,Humans
29587693,Itraconazole
29587693,Leukotriene Antagonists
29587693,Middle Aged
29587693,Muscarinic Antagonists
29587693,Theophylline
29587720,"ACTH Syndrome, Ectopic"
29587720,Adrenocorticotropic Hormone
29587720,Aged
29587720,Female
29587720,Humans
29587720,Hydrocortisone
29587720,Lung Neoplasms
29587720,Metyrapone
29587720,Prognosis
29587720,Remission Induction
29587754,Airway Management
29587754,Animals
29587754,Ankylosis
29587754,Dog Diseases
29587754,Dogs
29587754,Female
29587754,"Intubation, Intratracheal"
29587754,Temporomandibular Joint Disorders
29587757,Humans
29587757,"Liposarcoma, Myxoid"
29587757,Male
29587757,Middle Aged
29587757,Prognosis
29587757,Thigh
29587757,Thyroid Neoplasms
29587757,Thyroidectomy
29587781,Adult
29587781,"Fibroma, Ossifying"
29587781,Humans
29587781,Male
29587781,Soft Tissue Neoplasms
29587781,Submandibular Gland Neoplasms
29587785,Adolescent
29587785,Capitate Bone
29587785,Humans
29587785,Joint Instability
29587785,Male
29587785,Osteonecrosis
29587785,Wrist Joint
29587815,Acrocephalosyndactylia
29587815,Catheters
29587815,"Child, Preschool"
29587815,Device Removal
29587815,Female
29587815,Follow-Up Studies
29587815,Foreign-Body Migration
29587815,Humans
29587815,Hydrocephalus
29587815,Magnetic Resonance Imaging
29587815,Pleural Effusion
29587815,Reoperation
29587815,Risk Assessment
29587815,"Tomography, X-Ray Computed"
29587815,Treatment Outcome
29587815,Ventriculoperitoneal Shunt
29587833,Adolescent
29587833,Biomechanical Phenomena
29587833,Cerebral Palsy
29587833,Exoskeleton Device
29587833,Humans
29587833,Knee
29587833,Male
29587833,"Motion Therapy, Continuous Passive"
29587833,"Muscle, Skeletal"
29587833,Postoperative Care
29587833,Walking
29588261,"Child, Preschool"
29588261,Humans
29588261,Male
29588261,Penis
29588261,Treatment Outcome
29588261,Urethra
29588261,Urogenital Abnormalities
29588261,Urologic Surgical Procedures
29588652,Adult
29588652,Female
29588652,Humans
29588652,Postoperative Complications
29588652,Retrospective Studies
29588652,Risk Factors
29588652,Thyroidectomy
29588652,Trachea
29588652,Tracheal Diseases
29592796,Adult
29592796,Complement C3
29592796,Cystic Fibrosis
29592796,Female
29592796,Glomerulonephritis
29592796,Humans
29592975,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
29592975,"Diagnosis, Differential"
29592975,Female
29592975,Humans
29592975,Liver
29592975,"Liver Failure, Acute"
29592975,Middle Aged
29592975,Phenotype
29592975,Risk Factors
29592975,"Tomography, X-Ray Computed"
29592975,alpha 1-Antitrypsin
29592981,Aged
29592981,Anti-Bacterial Agents
29592981,Burns
29592981,Cefepime
29592981,Cephalosporins
29592981,"Diabetes Mellitus, Type 2"
29592981,Fluoroquinolones
29592981,Foot
29592981,Foot Diseases
29592981,Humans
29592981,Male
29592981,Moxifloxacin
29592981,Pakistan
29592981,Saudi Arabia
29592981,Staphylococcal Infections
29592981,Staphylococcus aureus
29592981,Warts
29592985,Caffeine
29592985,Central Nervous System Stimulants
29592985,Humans
29592985,Infant
29592985,Male
29592985,Respiratory Insufficiency
29592985,Treatment Outcome
29592985,Whooping Cough
29592987,"Diagnosis, Differential"
29592987,Humans
29592987,Male
29592987,Middle Aged
29592987,Seizures
29592987,Shoulder Dislocation
29592987,Shoulder Joint
29592987,"Tomography, X-Ray Computed"
29595639,Arteriovenous Fistula
29595639,Brain Ischemia
29595639,Computed Tomography Angiography
29595639,Female
29595639,Humans
29595639,Middle Aged
29595639,Pulmonary Artery
29595639,Pulmonary Veins
29595639,Recurrence
29595639,Stroke
29595653,Gaucher Disease
29595653,Humans
29595653,Male
29595653,Middle Aged
29595653,Parkinson Disease
29595653,"Pemphigoid, Bullous"
29595665,"Aorta, Abdominal"
29595665,Female
29595665,Humans
29595665,Middle Aged
29595665,Thrombectomy
29595665,Thrombosis
29595682,"Embolization, Therapeutic"
29595682,Female
29595682,Humans
29595682,Middle Aged
29595682,Nose Neoplasms
29595682,Salvage Therapy
29595682,Solitary Fibrous Tumors
29595699,Aged
29595699,Breast Neoplasms
29595699,Coronary Artery Bypass
29595699,Coronary Artery Disease
29595699,Female
29595699,Humans
29595699,Radiation Injuries
29595701,Adenocarcinoma
29595701,Adult
29595701,"Diagnosis, Differential"
29595701,"Granuloma, Pyogenic"
29595701,Humans
29595701,Male
29595701,Mouth Neoplasms
29595701,Stomach Neoplasms
29595702,"Aged, 80 and over"
29595702,Anti-Bacterial Agents
29595702,Clostridioides difficile
29595702,Clostridium Infections
29595702,Coinfection
29595702,Humans
29595702,Male
29595702,Ribotyping
29596350,Adolescent
29596350,Humans
29596350,Male
29596350,Munchausen Syndrome
29596350,Renal Colic
29596420,Amphotericin B
29596420,Antifungal Agents
29596420,Biopsy
29596420,Cryptococcosis
29596420,Cryptococcus neoformans
29596420,Female
29596420,Humans
29596420,Ilium
29596420,Immunocompetence
29596420,"Lung Diseases, Fungal"
29596420,Middle Aged
29596420,Osteomyelitis
29596420,Positron Emission Tomography Computed Tomography
29596420,Treatment Outcome
29599780,Alleles
29599780,Cell Line
29599780,"Cytotoxicity, Immunologic"
29599780,Female
29599780,Humans
29599780,"Killer Cells, Natural"
29599780,"Leukocytes, Mononuclear"
29599780,Middle Aged
29599780,Munc18 Proteins
29599780,Mutation
29599780,"T-Lymphocytes, Cytotoxic"
29601667,Adenocarcinoma
29601667,Aged
29601667,Colectomy
29601667,Female
29601667,Humans
29601667,Laparoscopy
29601667,Sigmoid Neoplasms
29601667,Situs Inversus
29602306,Angina Pectoris
29602306,Anti-Arrhythmia Agents
29602306,Aspirin
29602306,Cardiac Catheterization
29602306,Catecholamines
29602306,Chest Pain
29602306,Coronary Angiography
29602306,Coronary Vessels
29602306,Echocardiography
29602306,Female
29602306,Humans
29602306,Metoprolol
29602306,Middle Aged
29602306,Platelet Aggregation Inhibitors
29602306,Takotsubo Cardiomyopathy
29602306,Treatment Outcome
29602306,Vascular Fistula
29602886,Arsenic
29602886,Arsenic Poisoning
29602886,"Carcinoma, Squamous Cell"
29602886,Chronic Disease
29602886,"Diagnosis, Differential"
29602886,Humans
29602886,Male
29602886,"Medicine, Traditional"
29602886,Middle Aged
29602886,"Neoplasms, Multiple Primary"
29602886,Psoriasis
29602886,Skin Neoplasms
29602886,Time
29602889,Adult
29602889,Anemia
29602889,Anorexia Nervosa
29602889,Anxiety Disorders
29602889,Ascorbic Acid
29602889,Breast Feeding
29602889,"Diagnosis, Differential"
29602889,Diet
29602889,Dietary Carbohydrates
29602889,Dietary Supplements
29602889,Fatigue
29602889,Female
29602889,Gingival Hemorrhage
29602889,Hematoma
29602889,Humans
29602889,Scurvy
29602889,Tea
29602889,Young Adult
29604101,Animals
29604101,Dog Diseases
29604101,Dogs
29604101,Female
29604101,Male
29604101,Nose
29604101,Nose Neoplasms
29604101,Phenotype
29604101,"Tomography, X-Ray Computed"
29604101,"Venereal Tumors, Veterinary"
29604954,Adult
29604954,"Delivery, Obstetric"
29604954,Female
29604954,Humans
29604954,Leiomyoma
29604954,Postpartum Period
29604954,Pregnancy
29604954,Treatment Outcome
29604954,Uterine Neoplasms
29604954,Uterine Prolapse
29604954,Vagina
29604954,Vaginal Fistula
29606107,"Communicable Diseases, Emerging"
29606107,Germany
29606107,Humans
29606107,Malaria
29606107,Male
29606107,Middle Aged
29606107,Plasmodium knowlesi
29606107,Thailand
29606107,Travel
29606119,Autoimmune Diseases
29606119,Ceftriaxone
29606119,Humans
29606119,Immunoglobulin G
29606119,Japan
29606119,Male
29606119,Meningococcal Infections
29606119,Middle Aged
29606119,Neisseria meningitidis
29606120,"Administration, Topical"
29606120,Adolescent
29606120,Angiolymphoid Hyperplasia with Eosinophilia
29606120,Cost of Illness
29606120,Female
29606120,Humans
29606120,Immunosuppressive Agents
29606120,"Injections, Intralesional"
29606120,"Nose Deformities, Acquired"
29606120,Nose Diseases
29606120,Ointments
29606120,Prednisolone
29606120,Quality of Life
29606120,Tacrolimus
29606120,Treatment Outcome
29606126,Humans
29606126,Lung Neoplasms
29606126,Lymphatic Metastasis
29606126,Male
29606126,Mediastinal Neoplasms
29606126,Middle Aged
29606126,Necrosis
29606126,Prognosis
29607632,Cyclosporine
29607632,Drug Hypersensitivity Syndrome
29607632,Heart Arrest
29607632,Humans
29607632,Immunosuppressive Agents
29607632,Male
